"Pdel_P1"	"Pdel_P4"
"Podel.01G064300"	0	0
"Podel.01G064400"	0.336972712669577	0.547580658088063
"Podel.01G064500"	0	0
"Podel.01G064600"	17.3527136667756	24.0780378788989
"Podel.01G064700"	0	0
"Podel.01G064800"	0.131951574878248	0
"Podel.01G064900"	0	0
"Podel.01G065000"	0	0
"Podel.01G065100"	0	0
"Podel.01G065200"	17.654100803155	16.0713193518377
"Podel.01G065300"	9.16882524597321	9.72171923065501
"Podel.01G065400"	0	0
"Podel.01G065500"	2.79101387974535	3.07325123837128
"Podel.01G065600"	0	0
"Podel.01G065700"	0	0.0723523946461592
"Podel.01G065800"	0.545689071088314	0.424424833068688
"Podel.01G065900"	0.0780673747085558	0.0780673747085558
"Podel.01G066000"	0	0
"Podel.01G066100"	0.0573224051593907	0
"Podel.01G066200"	0	0
"Podel.01G066300"	34.8285756240895	36.0968430837903
"Podel.01G066400"	0.203612887985376	0.373290294639856
"Podel.01G066500"	0.120683563296467	0
"Podel.01G066600"	14.0713488447857	13.128770453269
"Podel.01G066700"	0	0
"Podel.01G066800"	0	0
"Podel.01G066900"	0	0
"Podel.01G067000"	0	0
"Podel.01G067100"	0	0.0884307045675279
"Podel.01G067200"	38.4804492500432	42.5850305033811
"Podel.01G067300"	0.0985123809840213	0.0985123809840213
"Podel.01G067400"	54.3527493346938	51.8821698194805
"Podel.01G067500"	0	0.24548133897804
"Podel.01G067600"	1.47774664522852	2.30079540965959
"Podel.01G067700"	0	0
"Podel.01G067800"	0	0
"Podel.01G067900"	0.037392805343836	0.037392805343836
"Podel.01G068000"	3.53094376714809	4.22178059115533
"Podel.01G068100"	116.645888874393	113.611978007024
"Podel.01G068200"	0.504615700146183	0.504615700146183
"Podel.01G068300"	0	0
"Podel.01G068400"	0	0
"Podel.01G068500"	0	0
"Podel.01G068600"	17.4604657554492	15.0813260797645
"Podel.01G068700"	3.70074382948811	2.92975553167809
"Podel.01G068800"	0.106415555813141	0
"Podel.01G068900"	1.31649266468062	1.4134973873413
"Podel.01G069000"	0	0
"Podel.01G069100"	0.317281797755923	0.666291775287437
"Podel.01G069200"	0	0.0449781394439241
"Podel.01G069300"	0	0
"Podel.01G069400"	0	0
"Podel.01G069500"	0.360707273600385	0.360707273600385
"Podel.01G069600"	0	0
"Podel.01G069700"	0	0.0865082979464947
"Podel.01G069800"	0	0
"Podel.01G069900"	0	0
"Podel.01G070000"	0.0599827468506437	0.0299913734253218
"Podel.01G070100"	2.75726297198119	3.19022162047411
"Podel.01G070200"	0	0
"Podel.01G070300"	0	0
"Podel.01G070400"	2.94441038573938	1.89283524797532
"Podel.01G070500"	9.77465177845473	10.9370428007575
"Podel.01G070600"	5.70936102304913	6.52498402634186
"Podel.01G070700"	0	0
"Podel.01G070800"	0	0
"Podel.01G070900"	4.16091758348875	5.28327035271927
"Podel.01G071000"	4.39131296071503	3.43538088763421
"Podel.01G071100"	140.854258265691	124.346958537377
"Podel.01G071200"	1.4126096979626	1.47987682643701
"Podel.01G071300"	2.11030447184262	1.61570186125451
"Podel.01G071400"	48.1143424396959	50.3903283639956
"Podel.01G071500"	0.169906185180306	0.0566353950601021
"Podel.01G071600"	0.203576339270965	0.162861071416772
"Podel.01G071700"	0.270270786077699	0.202703089558274
"Podel.01G071800"	0.0557994482695471	0.0278997241347736
"Podel.01G071900"	0	0
"Podel.01G072000"	8.4884264853101	6.47570680322626
"Podel.01G072100"	3.18118870929679	3.42127842320598
"Podel.01G072200"	0	0
"Podel.01G072300"	0.95585654115343	1.14702784938412
"Podel.01G072400"	0.121296661612679	0.161728882150238
"Podel.01G072500"	0	0
"Podel.01G072600"	0	0
"Podel.01G072700"	0	0
"Podel.01G072800"	0	0
"Podel.01G072900"	0	0
"Podel.01G073000"	0	0
"Podel.01G073100"	0	0
"Podel.01G073200"	52.8172480916962	55.6711481027391
"Podel.01G073300"	0	0
"Podel.01G073400"	0	0.12234345049391
"Podel.01G073500"	0.0461870814937302	0
"Podel.01G073600"	0.142881736828793	0.142881736828793
"Podel.01G073700"	0.120459244405581	0.120459244405581
"Podel.01G073800"	0	0
"Podel.01G073900"	5.82078274045227	4.76808798951941
"Podel.01G074000"	0.0284455426656269	0.0853366279968807
"Podel.01G074100"	0.216642557035061	0
"Podel.01G074200"	6.44453901779792	4.37308004779145
"Podel.01G074300"	0	0
"Podel.01G074400"	0.400952853664132	0.400952853664132
"Podel.01G074500"	0	0
"Podel.01G074600"	35.7694584845009	39.5132470858367
"Podel.01G074700"	0.646224379531935	0.323112189765967
"Podel.01G074800"	27.523117376977	23.9890205931628
"Podel.01G074900"	12.7670957507001	12.1705024913216
"Podel.01G075000"	0.517470929009222	0.344980619339481
"Podel.01G075100"	0.834237395876592	0.307350619533481
"Podel.01G075200"	1.8862765672824	1.6504919963721
"Podel.01G075300"	0.153053142520721	0
"Podel.01G075400"	0	0
"Podel.01G075500"	41.9214072741905	41.7486542222364
"Podel.01G075600"	0.110781322205474	0.221562644410949
"Podel.01G075700"	1.32788687019949	1.54468472655859
"Podel.01G075800"	0.201622006413964	0
"Podel.01G075900"	4.30560135724437	3.87977265158284
"Podel.01G076000"	0.286998849281791	0.191332566187861
"Podel.01G076100"	0	0
"Podel.01G076200"	1.80019648583896	1.50827273137859
"Podel.01G076300"	30.4462761363368	28.5856703724495
"Podel.01G076400"	2.48182428144789	2.7614664540054
"Podel.01G076500"	1.6689868294367	1.511535241754
"Podel.01G076600"	0	0
"Podel.01G076700"	1.1547442185527	1.42968331820811
"Podel.01G076800"	3.12775451207541	3.08605111858108
"Podel.01G076900"	0	0
"Podel.01G077000"	0.513468607166291	0.256734303583145
"Podel.01G077100"	1.32021061572336	2.1374838540283
"Podel.01G077200"	0.0554312700918155	0
"Podel.01G077300"	0.274939099655405	0
"Podel.01G077400"	0	0
"Podel.01G077500"	0	0
"Podel.01G077600"	0	0
"Podel.01G077700"	0	0
"Podel.01G077800"	6.19014931972695	7.95876341107751
"Podel.01G077900"	0	0.033935481330896
"Podel.01G078000"	97.5771879061327	116.259786743985
"Podel.01G078100"	73.8440598491141	65.6111612538773
"Podel.01G078200"	0.0204236230160012	0
"Podel.01G078300"	0	0
"Podel.01G078400"	0	0
"Podel.01G078500"	0.195202028584948	0.292803042877421
"Podel.01G078600"	0	0
"Podel.01G078700"	0	0.0684857358743083
"Podel.01G078800"	0.0263168299356896	0.0526336598713793
"Podel.01G078900"	0.045369488391981	0.045369488391981
"Podel.01G079000"	0.0651233870846136	0.0325616935423068
"Podel.01G079100"	0.0423575643726814	0
"Podel.01G079200"	0	0
"Podel.01G079300"	0.491281692041822	0.589538030450186
"Podel.01G079400"	0.384774821400694	0.769549642801387
"Podel.01G079500"	0.223693054453362	0.447386108906724
"Podel.01G079600"	0.446798602526019	0.546087180865135
"Podel.01G079700"	0	0
"Podel.01G079800"	0.0484357798880438	0
"Podel.01G079900"	0	0
"Podel.01G080000"	0.0658035268975077	0.0329017634487538
"Podel.01G080100"	0.273942943497233	0
"Podel.01G080200"	0.442153522837639	0.884307045675279
"Podel.01G080300"	0	0
"Podel.01G080400"	0.372454445345992	0.425662223252562
"Podel.01G080500"	0	0
"Podel.01G080600"	0.0855296972909913	0.0855296972909913
"Podel.01G080700"	0.0639663725932625	0
"Podel.01G080800"	0	0
"Podel.01G080900"	14.7391087278065	14.0640350456169
"Podel.01G081000"	13.0283339091308	14.3458058774698
"Podel.01G081100"	0.0273546499295356	0.0273546499295356
"Podel.01G081200"	1.26975691062229	0.461729785680833
"Podel.01G081300"	0	0
"Podel.01G081400"	0.0979381507839849	0.0979381507839849
"Podel.01G081500"	0	0
"Podel.01G081600"	2.57170926548423	2.5249509152027
"Podel.01G081700"	0.267764547194686	0.36641464352957
"Podel.01G081800"	0.469908343102774	0.657871680343884
"Podel.01G081900"	0.679865970515613	0.536736292512326
"Podel.01G082000"	2.01584150235516	2.18619430537108
"Podel.01G082100"	0.0264456986377182	0.0528913972754364
"Podel.01G082200"	0	0.0475523600032933
"Podel.01G082300"	0	0
"Podel.01G082400"	0.464923919478778	0.523039409413626
"Podel.01G082500"	39.9376501290817	40.9444816449409
"Podel.01G082600"	4.05561507154524	6.95248297979185
"Podel.01G082700"	7.10846817485128	10.1241819460003
"Podel.01G082800"	0.0985766002675832	0.230012067291028
"Podel.01G082900"	0	0
"Podel.01G083000"	0.180557020669221	0.0902785103346105
"Podel.01G083100"	0.0639123012723891	0
"Podel.01G083200"	0	0
"Podel.01G083300"	0.113525904512367	0.227051809024734
"Podel.01G083400"	0.336357017373152	0.192204009927515
"Podel.01G083500"	228.72409495729	242.384716406352
"Podel.01G083600"	200.616768490247	198.606292642815
"Podel.01G083700"	92.6201091964145	86.4769386884891
"Podel.01G083800"	0	0
"Podel.01G083900"	0	0
"Podel.01G084000"	0	0
"Podel.01G084100"	0	0
"Podel.01G084200"	0	0
"Podel.01G084300"	0	0
"Podel.01G084400"	0	0
"Podel.01G084500"	0	0
"Podel.01G084600"	1.05123773397655	0.404322205375595
"Podel.01G084700"	0	0
"Podel.01G084800"	0.477525804664651	0.106116845481033
"Podel.01G084900"	11.1950707647472	13.1218188488877
"Podel.01G085000"	0	0
"Podel.01G085100"	0	0
"Podel.01G085200"	0.41982371774457	0.479798534565223
"Podel.01G085300"	6.33474547179007	5.39475098242768
"Podel.01G085400"	3.94498884188653	4.91308426320838
"Podel.01G085500"	0	0
"Podel.01G085600"	0	0
"Podel.01G085700"	0.365257257996311	0.730514515992622
"Podel.01G085800"	0	0
"Podel.01G085900"	133.212229045169	133.648990451875
"Podel.01G086000"	0	0
"Podel.01G086100"	0.0529655008092724	0
"Podel.01G086200"	37.1133531324707	32.9687147115856
"Podel.01G086300"	0.186789533803768	0.103771963224316
"Podel.01G086400"	0.32730845197072	0
"Podel.01G086500"	12.6013754008727	12.061316455121
"Podel.01G086600"	0	0
"Podel.01G086700"	0.246080561123633	0.492161122247267
"Podel.01G086800"	0.0352979703105678	0
"Podel.01G086900"	0	0
"Podel.01G087000"	0	0
"Podel.01G087100"	0.235539727119116	0
"Podel.01G087200"	0	0
"Podel.01G087300"	29.1927079332291	27.2120817312696
"Podel.01G087400"	0	0
"Podel.01G087500"	30.7232284747604	30.8019051161811
"Podel.01G087600"	0	0
"Podel.01G087700"	0.23664554743423	0
"Podel.01G087800"	2.85586302484487	3.02894563241122
"Podel.01G087900"	0	0
"Podel.01G088000"	0	0
"Podel.01G088100"	0	0
"Podel.01G088200"	0	0
"Podel.01G088300"	0	0.027246217082968
"Podel.01G088400"	0	0
"Podel.01G088500"	0.60680780421538	0.424765462950766
"Podel.01G088600"	0.0605835355811189	0
"Podel.01G088700"	0.47314300629059	0.283885803774354
"Podel.01G088800"	1.90834906532946	1.69332381853178
"Podel.01G088900"	0.0618725469764618	0.123745093952924
"Podel.01G089000"	10.8056403685303	10.6494894961527
"Podel.01G089100"	9.84628379655275	9.96636042821803
"Podel.01G089200"	0	0
"Podel.01G089300"	1.13953658485661	1.42442073107077
"Podel.01G089400"	0	0
"Podel.01G089500"	0.0237016465220177	0
"Podel.01G089600"	1.29505318981261	0.723706194307048
"Podel.01G089700"	53.2779657682091	52.7534288337823
"Podel.01G089800"	0	0
"Podel.01G089900"	0	0
"Podel.01G090000"	0	0
"Podel.01G090100"	0.11059227558055	0.0368640918601835
"Podel.01G090200"	0.210725341151718	0.168580272921374
"Podel.01G090300"	0	0
"Podel.01G090400"	6.72953031879067	6.9604455748276
"Podel.01G090500"	60.236535719736	56.8532870712526
"Podel.01G090600"	16.3524153081252	20.1949439936034
"Podel.01G090700"	0.131951574878248	0
"Podel.01G090800"	72.8460137872031	68.1887510009842
"Podel.01G090900"	22.37357602675	23.6149486321051
"Podel.01G091000"	0	0
"Podel.01G091100"	1.33964492161395	1.60103905266058
"Podel.01G091200"	0	0
"Podel.01G091300"	0.283814761280917	0.227051809024734
"Podel.01G091400"	0	0
"Podel.01G091500"	0.152027317168706	0.253378861947843
"Podel.01G091600"	16.778432985006	15.6551906094408
"Podel.01G091700"	0.0820936508200177	0.164187301640035
"Podel.01G091800"	0	0.0479139749082613
"Podel.01G091900"	0	0
"Podel.01G092000"	0	0
"Podel.01G092100"	0.22637201318933	0
"Podel.01G092200"	0.0369903387501156	0
"Podel.01G092300"	0.857236421828076	0.55720367418825
"Podel.01G092400"	0	0
"Podel.01G092500"	0	0
"Podel.01G092600"	2.48632525738297	3.17530695521199
"Podel.01G092700"	0.186687042975892	0
"Podel.01G092800"	0	0
"Podel.01G092900"	1.75833145128457	0.611593548272892
"Podel.01G093000"	0.125595103663183	0.125595103663183
"Podel.01G093100"	0.841587849568526	0.908914877534008
"Podel.01G093200"	7.65499381523486	8.71818740068414
"Podel.01G093300"	0.177901770365262	0.237202360487016
"Podel.01G093400"	0.59081422154039	0.878237356343822
"Podel.01G093500"	67.134913773615	59.7479006075862
"Podel.01G093600"	0.525057308369697	2.10022923347879
"Podel.01G093700"	0.606630763280525	0.386037758451243
"Podel.01G093800"	771.221120723715	771.531800879283
"Podel.01G093900"	0.0616204176081796	0
"Podel.01G094000"	63.5477945493931	63.5878625156916
"Podel.01G094100"	2.72255312348573	2.36173283001172
"Podel.01G094200"	5.70269659876075	5.56012918379174
"Podel.01G094300"	0.430533193722327	0.331179379786405
"Podel.01G094400"	1.61728882150238	2.62809433494137
"Podel.01G094500"	84.8773492046625	80.2811028578396
"Podel.01G094600"	0	0
"Podel.01G094700"	0	0
"Podel.01G094800"	0.085240419848068	0.085240419848068
"Podel.01G094900"	0	0
"Podel.01G095000"	2.56867031805087	3.57380218163599
"Podel.01G095100"	2.12980992690807	1.95232576633239
"Podel.01G095200"	0	0
"Podel.01G095300"	1.84508202156014	1.28353531934619
"Podel.01G095400"	6.92405909189409	6.89314811380528
"Podel.01G095500"	40.5055110786228	41.9706689774727
"Podel.01G095600"	2.32640776631496	2.003295576549
"Podel.01G095700"	0	0.0870728434609248
"Podel.01G095800"	0.098384193110262	0.049192096555131
"Podel.01G095900"	0.189257202516236	0.425828705661531
"Podel.01G096000"	108.669679138799	100.284036599309
"Podel.01G096100"	528.795331042127	511.107161901452
"Podel.01G096200"	0	0
"Podel.01G096300"	0.818123560741962	1.29536230450811
"Podel.01G096400"	0	0
"Podel.01G096500"	0	0
"Podel.01G096600"	0	0.19587630156797
"Podel.01G096700"	0	0
"Podel.01G096800"	0	0
"Podel.01G096900"	0	0
"Podel.01G097000"	0	0
"Podel.01G097100"	9.73258122171119	8.62028622494419
"Podel.01G097200"	3.30131879511682	3.82469860409875
"Podel.01G097300"	0.0397519728734155	0
"Podel.01G097400"	0	0
"Podel.01G097500"	5.81601941578741	6.78535598508531
"Podel.01G097600"	48.1845695405018	45.4808261594717
"Podel.01G097700"	1.98223882710357	2.85199667981229
"Podel.01G097800"	0	0
"Podel.01G097900"	0	0
"Podel.01G098000"	0.727877279472793	0.879518379362958
"Podel.01G098100"	2.36167256020031	2.63951639081211
"Podel.01G098200"	8.554458496676	8.35704791598348
"Podel.01G098300"	304.148130658493	282.351800806322
"Podel.01G098400"	0	0.0848577468072237
"Podel.01G098500"	0	0.0811682795547357
"Podel.01G098600"	359.678026265275	328.46914670918
"Podel.01G098700"	3.08605111858108	2.05736741238738
"Podel.01G098800"	2.80030564463838	5.32058072481293
"Podel.01G098900"	0.0304626319118599	0
"Podel.01G099000"	0	0
"Podel.01G099100"	0	0.154618103078193
"Podel.01G099200"	0.128629214707786	0.282984272357128
"Podel.01G099300"	0	0.0149956867126609
"Podel.01G099400"	0	0
"Podel.01G099500"	31.8595924831931	34.6958732774286
"Podel.01G099600"	0	0
"Podel.01G099700"	0	0
"Podel.01G099800"	0.178489736556271	0.356979473112542
"Podel.01G099900"	0	0
"Podel.01G100000"	0	0
"Podel.01G100100"	4.39190027376261	5.13514493547628
"Podel.01G100200"	0	0
"Podel.01G100300"	0	0
"Podel.01G100400"	0	0
"Podel.01G100500"	0.0790054884067255	0.0790054884067255
"Podel.01G100600"	0.576062875468467	0.144015718867117
"Podel.01G100700"	0	0
"Podel.01G100800"	0	0
"Podel.01G100900"	0	0
"Podel.01G101000"	1.17404118641671	1.17404118641671
"Podel.01G101100"	0	0.108166312453843
"Podel.01G101200"	0.0372638010868587	0
"Podel.01G101300"	0.268471380045224	0.100676767516959
"Podel.01G101400"	2.09362058264972	1.80812686683385
"Podel.01G101500"	54.9665923909593	61.7848782780282
"Podel.01G101600"	2.57841582926583	2.50258006958154
"Podel.01G101700"	0.119917926098709	0
"Podel.01G101800"	7.53217024502625	6.87719891937179
"Podel.01G101900"	0	0
"Podel.01G102000"	0	0
"Podel.01G102100"	0	0
"Podel.01G102200"	0	0
"Podel.01G102300"	0.0181010898743683	0
"Podel.01G102400"	0.977045011200867	0.150314617107826
"Podel.01G102500"	21.0855163717033	24.2511703041842
"Podel.01G102600"	0.664062442705965	0.474330316218547
"Podel.01G102700"	0.574914382161478	0.729159704204801
"Podel.01G102800"	0.114384648116848	0.114384648116848
"Podel.01G102900"	1.08632546559248	0.651795279355486
"Podel.01G103000"	0	0
"Podel.01G103100"	0.505065146327564	0.606078175593077
"Podel.01G103200"	0.103289962302235	0.206579924604471
"Podel.01G103300"	0	0
"Podel.01G103400"	0.0875602228201926	0
"Podel.01G103500"	0.161902039411641	0
"Podel.01G103600"	1.83500077824309	1.61728882150238
"Podel.01G103700"	37.3061995150457	33.1312757500149
"Podel.01G103800"	0.0511211983808224	0.0511211983808224
"Podel.01G103900"	0	0
"Podel.01G104000"	0.0961529280270068	0.128203904036009
"Podel.01G104100"	0.364670027677989	0.121556675892663
"Podel.01G104200"	0.427467151407697	0.213733575703848
"Podel.01G104300"	0.880445442855736	1.65083520535451
"Podel.01G104400"	0	0
"Podel.01G104500"	0	0
"Podel.01G104600"	0	0
"Podel.01G104700"	0	0
"Podel.01G104800"	0	0
"Podel.01G104900"	0	0
"Podel.01G105000"	0.118276499656216	0.0295691249140541
"Podel.01G105100"	0	0
"Podel.01G105200"	0	0
"Podel.01G105300"	0	0
"Podel.01G105400"	0	0
"Podel.01G105500"	0	0
"Podel.01G105600"	0.969336569297902	0
"Podel.01G105700"	0	0
"Podel.01G105800"	0	0
"Podel.01G105900"	0	0
"Podel.01G106000"	0	0
"Podel.01G106100"	0	0
"Podel.01G106200"	0	0
"Podel.01G106300"	0	0
"Podel.01G106400"	0	0
"Podel.01G106500"	0.0408472460320023	0.0816944920640047
"Podel.01G106600"	0	0
"Podel.01G106700"	0.902785103346106	0.677088827509579
"Podel.01G106800"	0	0
"Podel.01G106900"	0	0
"Podel.01G107000"	0	0
"Podel.01G107100"	11.9353778136222	10.594619512973
"Podel.01G107200"	0	0
"Podel.01G107300"	0	0
"Podel.01G107400"	12.3620831097071	12.4594223467914
"Podel.01G107500"	0	0
"Podel.01G107600"	1.32314441709164	1.47436092190211
"Podel.01G107700"	0.0313987759157958	0.0313987759157958
"Podel.01G107800"	0.0450988681212266	0.112747170303066
"Podel.01G107900"	3.65971973537189	3.97118524476525
"Podel.01G108000"	0.145750848010094	0.437252544030282
"Podel.01G108100"	1.32434837015541	1.16382129498506
"Podel.01G108200"	0.571552663970469	0.979804566806519
"Podel.01G108300"	2.53718967802806	2.93186362794354
"Podel.01G108400"	0.372454445345992	0
"Podel.01G108500"	0.204070856694295	0.204070856694295
"Podel.01G108600"	0	0
"Podel.01G108700"	0	0
"Podel.01G108800"	0.0152836572478747	0
"Podel.01G108900"	0.0575405269446243	0
"Podel.01G109000"	0.470660530757363	0.336186093398116
"Podel.01G109100"	0	0
"Podel.01G109200"	0	0
"Podel.01G109300"	0	0
"Podel.01G109400"	0	0
"Podel.01G109500"	0.0227120013232912	0
"Podel.01G109600"	4.37067966824072	4.28056256167905
"Podel.01G109700"	0	0
"Podel.01G109800"	14.037946143861	16.5902999881993
"Podel.01G109900"	4.03244012827927	3.52838511224436
"Podel.01G110000"	0.179166474893925	0.0895832374469625
"Podel.01G110100"	0.0209615337968496	0.0209615337968496
"Podel.01G110200"	0.317089595362128	0.704643545249174
"Podel.01G110300"	11.5563240175795	10.6084867164531
"Podel.01G110400"	1.5377949641743	0.915354145341844
"Podel.01G110500"	0.120459244405581	0.160612325874108
"Podel.01G110600"	0.283176975300511	0
"Podel.01G110700"	1.36201157671999	1.26235219305755
"Podel.01G110800"	0.311145071626487	0.0388931339533109
"Podel.01G110900"	0.49096267795608	0.49096267795608
"Podel.01G111000"	2.22564241731141	3.24307895093949
"Podel.01G111100"	117.819595393134	98.8195941410408
"Podel.01G111200"	0	0
"Podel.01G111300"	0	0
"Podel.01G111400"	0	0
"Podel.01G111500"	1.34829531038144	1.34829531038144
"Podel.01G111600"	0	0
"Podel.01G111700"	0.0208344591913024	0.0416689183826048
"Podel.01G111800"	0.79348990530233	0.71791943813068
"Podel.01G111900"	0.142299094865564	0.0474330316218547
"Podel.01G112000"	1.14341402503193	1.23869852711792
"Podel.01G112100"	63.2279537657824	66.7651819484836
"Podel.01G112200"	695.77028078152	630.782055443686
"Podel.01G112300"	0	0
"Podel.01G112400"	0.230278941335745	0.230278941335745
"Podel.01G112500"	0	0
"Podel.01G112600"	0.0528359555592148	0.0264179777796074
"Podel.01G112700"	0.0798608422553328	0.179686895074499
"Podel.01G112800"	0	0
"Podel.01G112900"	0	0
"Podel.01G113000"	0	0
"Podel.01G113100"	0	0
"Podel.01G113200"	0.217265093118495	0.14484339541233
"Podel.01G113300"	1103.77711445887	1017.75796011111
"Podel.01G113400"	2.0072987364222	2.06305703465615
"Podel.01G113500"	0.872822538588587	1.00920106024305
"Podel.01G113600"	0	0
"Podel.01G113700"	43.3884944197103	41.5757675639003
"Podel.01G113800"	0.236029924261924	0
"Podel.01G113900"	0	0
"Podel.01G114000"	10.9975639862162	10.5393321534572
"Podel.01G114100"	0	0
"Podel.01G114200"	1.48981778138397	1.9686877825431
"Podel.01G114300"	0.259154249889413	0.0647885624723533
"Podel.01G114400"	0	0
"Podel.01G114500"	0.360939600024997	0.48125280003333
